layerId,layerName,displayFieldName,value,attributes__OBJECTID,attributes__HES Adı,attributes__Kurum,attributes__Aşaması(seç),attributes__Akarsu Adı,attributes__SHAPE,geometryType,geometry__x,geometry__y,geometry__spatialReference__wkid,geometry__spatialReference__latestWkid
25,İşletme Durumuna Göre HES,HES_ADI,Uludere HES,327,Uludere HES,Özel(Yap İşlet Devret),Fizibilite,Ulu Dere,Point,esriGeometryPoint,40.9164393385308,39.2338516154026,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Demirkaya HES,266,Demirkaya HES,Kamu,"master plan, öninceleme",KargaÇ.rı,Point,esriGeometryPoint,41.0248023166923,40.4606456617517,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Hasansuyu HES,500,Hasansuyu HES,Özel(Yap İşlet),On_Basvuru,Null,Point,esriGeometryPoint,41.0292434732243,37.7900217351276,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Yukarı Kaleköy HES,1346,Yukarı Kaleköy HES,Kamu,2,Murat N.,Point,esriGeometryPoint,41.0348533738933,38.8235661575499,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Gültepe HES,248,Gültepe HES,Kamu,"master plan, öninceleme",Tapsur,Point,esriGeometryPoint,41.0428283627735,40.5761585248686,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Kayserı Baraji Ve HES,501,Kayserı Baraji Ve HES,Özel(Yap İşlet),On_Basvuru,Null,Point,esriGeometryPoint,41.1777831942787,38.3097689001084,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Nira  HES,203,Nira  HES,Özel(Yap İşlet Devret),SKHA,Fısırık D.,Point,esriGeometryPoint,41.1911794148688,40.6216447174171,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Turhan HES,703,Turhan HES,Kamu,FZB,Null,Point,esriGeometryPoint,41.2282104237324,41.1623943822081,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Yolgecen HES,1828,Yolgecen HES,Özel(Yap İşlet),SKHA,Yolgecen Dere,Point,esriGeometryPoint,41.2917722721758,41.2988233768176,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Yolgecen HES,857,Yolgecen HES,Kamu,FZB,Null,Point,esriGeometryPoint,41.2917756751513,41.2995388451809,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Merhas HES,1905,Merhas HES,Özel(Yap İşlet),Fizibilite,Barhal Membası,Point,esriGeometryPoint,41.3016436373817,40.8698365999561,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Çamlıca HES,1866,Çamlıca HES,Özel(Yap İşlet),SKHA,Orci Dere,Point,esriGeometryPoint,41.33075741699,41.3068515530365,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Çamlıca HES,696,Çamlıca HES,Kamu,FZB,Null,Point,esriGeometryPoint,41.3438121307975,41.3075388305445,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Damla HES-1,1811,Damla HES-1,Özel(Yap İşlet),SKHA,Zamevan Ç.,Point,esriGeometryPoint,41.3464333119404,40.8918727997725,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Damla HES-2,1925,Damla HES-2,Özel(Yap İşlet),SKHA,Zamevan Ç.,Point,esriGeometryPoint,41.3513630600772,40.9164366992169,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Taslıkaya HES,859,Taslıkaya HES,Kamu,FZB,Null,Point,esriGeometryPoint,41.3536530020533,41.2472828513237,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Kışla HES,1810,Kışla HES,Özel(Yap İşlet),SKHA,Kışla Dere,Point,esriGeometryPoint,41.3690554582677,40.9496879320856,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Kaletepe HES,171,Kaletepe HES,Kamu,"master plan, öninceleme",Yellitepe D.,Point,esriGeometryPoint,41.380995053526,40.295057984288,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Yanarsu -2 HES,959,Yanarsu -2 HES,Özel(Yap İşlet),On_Basvuru,Null,Point,esriGeometryPoint,41.3855677920991,37.9839982720281,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Saka HES,860,Saka HES,Kamu,FZB,Null,Point,esriGeometryPoint,41.389455522465,41.3169616353012,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Soguksu HES,868,Soguksu HES,Kamu,ÖN RAPOR,Null,Point,esriGeometryPoint,41.4039012825574,41.2556401841359,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Özgüven HES,1914,Özgüven HES,Özel(Yap İşlet),Fizibilite,Özgüven Dere,Point,esriGeometryPoint,41.4194588517104,41.0148892585378,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Selvi HES,1904,Selvi HES,Özel(Yap İşlet),Fizibilite,Güngörmez Dere,Point,esriGeometryPoint,41.4492697371873,40.841652800936,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Garzan 1 Baraji Ve HES,140,Garzan 1 Baraji Ve HES,Özel(Yap İşlet),On_Basvuru,Null,Point,esriGeometryPoint,41.519311269303,38.1947719605565,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Ata HES,1894,Ata HES,Özel(Yap İşlet),Fizibilite,Kükürt Dere,Point,esriGeometryPoint,41.5231833693614,41.1515591639333,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Çiçekli HES,1893,Çiçekli HES,Özel(Yap İşlet),Fizibilite,Çiçekli Dere,Point,esriGeometryPoint,41.5429197295239,41.2261451728051,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Cansu HES,1855,Cansu HES,Özel(Yap İşlet),SKHA,Kabaca Dere,Point,esriGeometryPoint,41.5479944446211,41.2357620787635,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Murgul HES,1850,Murgul HES,Özel(Yap İşlet),Lisans,Kabaca Dere,Point,esriGeometryPoint,41.5608713846687,41.2740433349681,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Yayla HES,1826,Yayla HES,Özel(Yap İşlet),SKHA,Murgul Dere,Point,esriGeometryPoint,41.6384150807329,41.3222709172632,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Begl4an HES,1885,Begl4an HES,Özel(Yap İşlet),Fizibilite,Güreşen Dere,Point,esriGeometryPoint,41.6823247257522,41.4444549574006,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Aralık HES,1871,Aralık HES,Özel(Yap İşlet),SKHA,Aralık Dere,Point,esriGeometryPoint,41.6971361496568,41.3934072077929,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Kocaman HES,1886,Kocaman HES,Özel(Yap İşlet),Fizibilite,Darıca Dere,Point,esriGeometryPoint,41.6990680834131,41.4278797314689,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Taç HES,226,Taç HES,Kamu,"master plan, öninceleme",Yapağı D.,Point,esriGeometryPoint,41.7000327280988,39.8630566972609,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Baykan,973,Baykan,Özel(Yap İşlet),Null,Null,Point,esriGeometryPoint,41.7608789949788,38.0941181810628,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Baykan -2 HES,987,Baykan -2 HES,Kamu,"master plan, öninceleme",Baykan Ç.,Point,esriGeometryPoint,41.7680300829596,38.0776205202567,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Basoren HES,950,Basoren HES,Özel(Yap İşlet),On_Basvuru,Null,Point,esriGeometryPoint,41.7742719144949,37.989286407415,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Beta HES,949,Beta HES,Özel(Yap İşlet),On_Basvuru,Null,Point,esriGeometryPoint,41.7804736354819,38.0014449453538,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Karagöl HES,1890,Karagöl HES,Özel(Yap İşlet),Fizibilite,Aralık Dere,Point,esriGeometryPoint,41.7851049790651,41.4060616482185,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Ayvalı Barajı  HES,481,Ayvalı Barajı  HES,Kamu,planlama,Oltu Ç.,Point,esriGeometryPoint,41.8150134089238,40.7479864219345,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Pasinler HES,218,Pasinler HES,Kamu,"master plan, öninceleme",Aras,Point,esriGeometryPoint,41.8732102897901,39.9607039458855,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Karaelmas HES,1895,Karaelmas HES,Özel(Yap İşlet),Fizibilite,Göçogulları Dere,Point,esriGeometryPoint,42.2141472155895,41.376513603491,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Zümrüt I HES,270,Zümrüt I HES,Kamu,"master plan, öninceleme",Bardız  Ç.,Point,esriGeometryPoint,42.2487196398532,40.4632647033547,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Arısu HES,1896,Arısu HES,Özel(Yap İşlet),Fizibilite,Gana Dere,Point,esriGeometryPoint,42.3831695796001,41.3979007845925,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Hizan HES,1327,Hizan HES,Kamu,2,Hizan Ç.,Point,esriGeometryPoint,42.3842973197119,38.1097349971631,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Güneykaya HES,224,Güneykaya HES,Kamu,planlama,Şeryan D.,Point,esriGeometryPoint,42.5534332260759,39.7893271620937,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Dönertaş HES,1343,Dönertaş HES,Kamu,2,Kaz Ve Kesan Dereleri,Point,esriGeometryPoint,42.5659255661539,38.3161461435291,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Yıldırım HES,258,Yıldırım HES,Kamu,planlama,Yıldız,Point,esriGeometryPoint,42.6416500394361,39.4335929409793,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Pervari HES,1317,Pervari HES,Özel(Yap İşlet),Fizibilite,Botan Ç.,Point,esriGeometryPoint,42.6507522630568,37.9655679566697,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Kaledibi HES,1742,Kaledibi HES,Özel(Yap İşlet),Ön rapor,Cobarya Suyu,Point,esriGeometryPoint,42.6884421802819,41.4931897671647,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Said HES,1755,Said HES,Özel(Yap İşlet),Fizibilite,Kura N.,Point,esriGeometryPoint,42.7789366620514,41.1557277407534,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Ilıca HES,337,Ilıca HES,Özel(Yap İşlet Devret),Fizibilite,Küçük Çay,Point,esriGeometryPoint,40.2829444471183,39.2381198033229,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Gökçe HES,317,Gökçe HES,Özel(Yap İşlet Devret),SKHA,Gayt Barajı Savaklarından,Point,esriGeometryPoint,40.3354421618338,38.9567641985332,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Sarmaşık HES,872,Sarmaşık HES,Kamu,planlama,Null,Point,esriGeometryPoint,40.4274463983445,40.7154188951755,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Duru HES,306,Duru HES,Özel(Yap İşlet Devret),SKHA,Peri Suyu,Point,esriGeometryPoint,40.4463267077148,39.4532246149634,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Cevizlik HES,1606,Cevizlik HES,Kamu,Başvuru,Null,Point,esriGeometryPoint,40.4916777433852,40.8582664087792,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Haydar HES,239,Haydar HES,Kamu,"master plan, öninceleme",Şıhköy,Point,esriGeometryPoint,40.5362609054902,39.6229951606387,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Güneysu HES,1527,Güneysu HES,Kamu,FZB,Null,Point,esriGeometryPoint,40.5473665367808,40.9151371194642,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Selin-I (Binbudak) HES,728,Selin-I (Binbudak) HES,Kamu,FZB,Null,Point,esriGeometryPoint,40.6087382939459,40.7830381499609,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Kale HES,1617,Kale HES,Kamu,FZB,Null,Point,esriGeometryPoint,40.6279593897383,40.974882293194,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Tepe HES,715,Tepe HES,Kamu,FZB,Null,Point,esriGeometryPoint,40.6562893500617,40.9269996849224,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Karaağaç HES,646,Karaağaç HES,Kamu,FZB,Null,Point,esriGeometryPoint,40.7186884105473,41.0089567885055,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Birsu I-2--3 HES Projesi,952,Birsu I-2--3 HES Projesi,Özel(Yap İşlet),Null,Null,Point,esriGeometryPoint,40.7947286168373,38.6036805538309,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Bulut HES,444,Bulut HES,Kamu,planlama,Murat N.,Point,esriGeometryPoint,42.7885611540774,39.5365918938151,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Beşik HES,1109,Beşik HES,Özel(Yap İşlet),Fizibilite,Bahçesaray D.,Point,esriGeometryPoint,42.8070550589383,38.1338824390827,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Narlı 2 HES,1212,Narlı 2 HES,Kamu,Planlama ve Kati Proje,Müküs D.,Point,esriGeometryPoint,42.8970005663247,37.9103479356823,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Ortaköy HES,1329,Ortaköy HES,Kamu,2,Köyaltı D.,Point,esriGeometryPoint,43.1018336423169,38.3170723636141,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Saral 4 HES 1,1301,Saral 4 HES 1,Özel(Yap İşlet),Fizibilite,Alakan D.,Point,esriGeometryPoint,43.1783508680702,37.8604615785224,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Hoşap HES,1281,Hoşap HES,Özel(Yap İşlet),Fizibilite,Alakan D.,Point,esriGeometryPoint,43.2127628411632,37.8162325520517,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Taşlıyazı HES I,1167,Taşlıyazı HES I,Özel(Yap İşlet),Ön Fizibilite,Botan Ç.,Point,esriGeometryPoint,43.2962083598084,37.959040864912,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Yalçın HES,1164,Yalçın HES,Özel(Yap İşlet),Fizibilite,Çatak Ç.,Point,esriGeometryPoint,43.3431550464968,38.1072765751666,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Hasanabdal HES,1342,Hasanabdal HES,Kamu,"master plan, öninceleme",Ilıca D.,Point,esriGeometryPoint,43.3603683269303,39.1694970468465,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Geçeli HES,1189,Geçeli HES,Özel(Yap İşlet),Ön Fizibilite,Botan Ç.,Point,esriGeometryPoint,43.3881196237797,38.0317285886586,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Güney HES,1786,Güney HES,Özel(Yap İşlet),Ön rapor,Null,Point,esriGeometryPoint,43.4023393424408,40.7601298147795,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Sena HES,1730,Sena HES,Özel(Yap İşlet),SKHA,Aras N.,Point,esriGeometryPoint,43.4358721322402,40.1135569929603,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Değirmenözü HES,1320,Değirmenözü HES,Kamu,2,Karasu,Point,esriGeometryPoint,43.4917858231513,38.6970631520292,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Çukurca HES,1250,Çukurca HES,Kamu,Kati Proje,Zap Suyu,Point,esriGeometryPoint,43.5688881309287,37.2467647840768,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Akyaka I HES,1751,Akyaka I HES,Özel(Yap İşlet),Fizibilite,Möküz D.,Point,esriGeometryPoint,43.5925705802926,40.818412886528,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Tasdere HES,1753,Tasdere HES,Özel(Yap İşlet),Ön rapor,Karahan Cayı,Point,esriGeometryPoint,43.5954229513509,40.8669500092629,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Yakut HES,1306,Yakut HES,Özel(Yap İşlet),Fizibilite,Deliçay,Point,esriGeometryPoint,43.6459666494093,39.1685519362653,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Ortazap HES,1208,Ortazap HES,Özel(Yap İşlet),Ön Fizibilite,Zap Suyu,Point,esriGeometryPoint,43.7297104936379,37.5183331181888,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Şelale HES,1138,Şelale HES,Özel(Yap İşlet),Fizibilite,Bendimahi D.,Point,esriGeometryPoint,43.741906615975,39.0166183202158,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Sarımehmet HES,1143,Sarımehmet HES,Özel(Yap İşlet),İşletmede,Van-Karasu,Point,esriGeometryPoint,43.7434608215822,38.792563666417,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Kırıkdağ-1 HES,1122,Kırıkdağ-1 HES,Özel(Yap İşlet),Fizibilite,Beyazsu D.,Point,esriGeometryPoint,43.9333746687735,37.5592432150545,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Dilektaşı HES,1254,Dilektaşı HES,Özel(Yap İşlet),Ön İnceleme,Nehil Ç.,Point,esriGeometryPoint,43.991463687544,37.6961079130613,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Güzelkaya HES,1280,Güzelkaya HES,Özel(Yap İşlet),Fizibilite,Şemdinli Ç.,Point,esriGeometryPoint,44.4603993742051,37.2262677614053,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Güzelkaya HES 1,1277,Güzelkaya HES 1,Özel(Yap İşlet),Fizibilite,Güzelkaya,Point,esriGeometryPoint,44.5235581706592,37.2705124944603,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Yeşilgün HES,1308,Yeşilgün HES,Özel(Yap İşlet),Fizibilite,Helena Suyu,Point,esriGeometryPoint,44.5628018450612,37.2951388297566,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Çat HES,1585,Çat HES,Kamu,Null,Null,Point,esriGeometryPoint,40.9606355079143,40.9216658512219,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Serçeme HES,456,Serçeme HES,Kamu,"master plan, öninceleme",Serçeme D.,Point,esriGeometryPoint,40.9757556361825,40.0952988490739,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Dağarcık HES,188,Dağarcık HES,Kamu,"master plan, öninceleme",Aksu(Ovit),Point,esriGeometryPoint,40.9930881946581,40.6630278367941,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Çimentepe HES,244,Çimentepe HES,Kamu,"master plan, öninceleme",Aksu,Point,esriGeometryPoint,40.9967435769814,40.6632680277909,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Yenikoy Regulatoru Ve HES,126,Yenikoy Regulatoru Ve HES,Özel(Yap İşlet),On_Basvuru,Null,Point,esriGeometryPoint,41.0253261728436,37.8847740264334,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Işık HES,243,Işık HES,Kamu,"master plan, öninceleme",Salaçor,Point,esriGeometryPoint,41.0255697956497,40.6556958267663,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Çamlıhemşin HES,1593,Çamlıhemşin HES,Kamu,Null,Null,Point,esriGeometryPoint,41.0306490923649,41.0798025958934,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Durak HES,1594,Durak HES,Kamu,Null,Null,Point,esriGeometryPoint,41.0471835113663,41.0865092857758,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Seydioğlu HES,679,Seydioğlu HES,Kamu,İnşaat,Null,Point,esriGeometryPoint,41.0502926781688,40.8695475549727,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Doğanay HES,1595,Doğanay HES,Kamu,Null,Null,Point,esriGeometryPoint,41.0598594347724,41.1089305729832,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Sırlı HES,255,Sırlı HES,Kamu,"master plan, öninceleme",Sırlı D.,Point,esriGeometryPoint,41.070746133721,40.2144497212385,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Kulp I HES,948,Kulp I HES,Özel(Yap İşlet),FZB,Null,Point,esriGeometryPoint,41.0719904018211,38.5450535854939,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Gündüz HES,232,Gündüz HES,Kamu,"master plan, öninceleme",Hunut D.,Point,esriGeometryPoint,41.1310213388055,40.6667402559951,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Ahmetli HES,947,Ahmetli HES,Özel(Yap İşlet),FZB,Null,Point,esriGeometryPoint,41.1380228595318,37.3042742867165,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Eralanı HES,1235,Eralanı HES,Özel(Yap İşlet),Ön Fizbilite,Murat N.,Point,esriGeometryPoint,41.1892548148235,38.7943459447877,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Sırakonaklar,480,Sırakonaklar,Kamu,planlama,Sırakonaklar D.,Point,esriGeometryPoint,41.226812929688,40.6703769745853,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Sarıcoban HES,502,Sarıcoban HES,Özel(Yap İşlet),On_Basvuru,Null,Point,esriGeometryPoint,41.2352899078777,38.4020181185858,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Paşalar HES,695,Paşalar HES,Kamu,Null,Null,Point,esriGeometryPoint,41.3207334154856,41.211229873168,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Derecik HES,1865,Derecik HES,Özel(Yap İşlet),Fizibilite,Sidere Dere,Point,esriGeometryPoint,41.3444859664467,41.3169361617922,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,DamlaHES-4,1927,DamlaHES-4,Özel(Yap İşlet),SKHA,Zamevan Ç.,Point,esriGeometryPoint,41.3485316720519,40.9146081418636,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Orta HES,864,Orta HES,Kamu,ÖN RAPOR,Null,Point,esriGeometryPoint,41.3655742283286,41.2142275494129,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Büyükbahçe HES,447,Büyükbahçe HES,Kamu,"master plan, öninceleme",Katıklı D.,Point,esriGeometryPoint,41.3680206296981,40.4890654143034,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Batman Sason HES,490,Batman Sason HES,Özel(Yap İşlet),On_Basvuru,Null,Point,esriGeometryPoint,41.4048882594106,38.3404388708989,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Balcılı HES,1909,Balcılı HES,Özel(Yap İşlet),Fizibilite,Bıcaklılar Dere,Point,esriGeometryPoint,41.4207241594635,41.015027255926,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Büyükbayır HES,1931,Büyükbayır HES,Özel(Yap İşlet),Ön rapor,Sadıkhan Dere,Point,esriGeometryPoint,41.4369386152951,41.0425808556842,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Balaban HES,130,Balaban HES,Özel(Yap İşlet),Fizibilite,Sason Ç.,Point,esriGeometryPoint,41.4826557718102,38.4565434980179,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Mtn HES,262,Mtn HES,Kamu,"master plan, öninceleme",Tortum,Point,esriGeometryPoint,41.4890134910127,40.4123297447488,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Havva HES,253,Havva HES,Kamu,"master plan, öninceleme",Tor(Şen) D.,Point,esriGeometryPoint,41.4919327207339,40.4339080091729,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Tepeköy HES,1192,Tepeköy HES,Özel(Yap İşlet),Ön Fizibilite,Bingöl Ç.,Point,esriGeometryPoint,41.5070044411825,39.0992190481399,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Ak HES,1260,Ak HES,Özel(Yap İşlet),Fizibilite,Murat N.,Point,esriGeometryPoint,41.5310553822609,38.9601671413264,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Ilıcasu I HES,212,Ilıcasu I HES,Kamu,"master plan, öninceleme",Hay ( Baş),Point,esriGeometryPoint,41.5460591583318,39.427657984781,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Garzan Barajı Ve HES,378,Garzan Barajı Ve HES,Özel(Yap İşlet),Fizibilite,Null,Point,esriGeometryPoint,41.5524084442592,38.2504199737532,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Esendal HES,1910,Esendal HES,Kamu,isletmede,Arcıvan Dere,Point,esriGeometryPoint,41.5665357906624,40.962396304989,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Ilıcasu -2 HES,233,Ilıcasu -2 HES,Kamu,"master plan, öninceleme",Başköy,Point,esriGeometryPoint,41.5708885640195,39.4250090171732,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Arpa HES,1854,Arpa HES,Özel(Yap İşlet),SKHA,Deviskel Dere,Point,esriGeometryPoint,41.8293162535567,41.3031947403311,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Altındere HES,1822,Altındere HES,Özel(Yap İşlet),Fizibilite,Ugur Dere,Point,esriGeometryPoint,41.9072437711479,41.4757788677546,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Leylak HES,1884,Leylak HES,Özel(Yap İşlet),Fizibilite,Sadgomi Dere,Point,esriGeometryPoint,41.9293162449569,41.4163581202709,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Ugur HES,1892,Ugur HES,Özel(Yap İşlet),Fizibilite,Ugur Dere,Point,esriGeometryPoint,41.9427260883152,41.4799034242332,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Oltu HES,448,Oltu HES,Kamu,"master plan, öninceleme",Oltu Ç.,Point,esriGeometryPoint,41.9709652983147,40.5288893342245,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Ardanuç -2 HES,1785,Ardanuç -2 HES,Kamu,"master plan, öninceleme",Çoruh N. Yan Kolları,Point,esriGeometryPoint,42.0108431181123,41.1515910853701,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Germap HES,1213,Germap HES,Kamu,Ön Fizibilite,Kezer Suyu,Point,esriGeometryPoint,42.1884860613899,38.2966011043429,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Şavşat HES,1805,Şavşat HES,Özel(Yap İşlet),SKHA,Şavşat Ç.,Point,esriGeometryPoint,42.2751494665451,41.2708883272629,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Papart HES,1796,Papart HES,Özel(Yap İşlet),SKHA,Papart Dere,Point,esriGeometryPoint,42.2838259733845,41.3945850796949,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Zümrüt 4 HES,273,Zümrüt 4 HES,Kamu,"master plan, öninceleme",Bardız  Ç.,Point,esriGeometryPoint,42.3141078367407,40.5966847499953,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Hizan HES,1216,Hizan HES,Kamu,Ön Fizibilite,Ahkis D.,Point,esriGeometryPoint,42.3871067810103,38.110936018245,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Alasu HES,1108,Alasu HES,Özel(Yap İşlet),Ön Fizibilite,Şefttelan D.,Point,esriGeometryPoint,42.4038179417294,38.2922176045465,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Uyanık HES,1241,Uyanık HES,Özel(Yap İşlet),Ön Fizibilite,Horoz Ve Bola D.,Point,esriGeometryPoint,42.475123373563,38.2423418579445,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,İncili HES,1286,İncili HES,Özel(Yap İşlet),Fizibilite,Ahkis Büyük Dere,Point,esriGeometryPoint,42.546553454649,38.2668052272036,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Dönertaş HES,1313,Dönertaş HES,Özel(Yap İşlet),Fizibilite,Kesan D.,Point,esriGeometryPoint,42.563840193374,38.3168749713498,4326,4326
